parlamentar_id,ano,num_contrato,orgao,nome_contratada,valor_contratado,objeto,status
PI-EXEC-GOVERNADOR,2026,024/2026,SECRETARIA DA INFRAESTRUTURA,ASSERTIVA ENGENHARIA LTDA,44017848.1,"REGISTRO DE PREÇOS para fins de futura e eventual contratação de empresa para a realização do serviço comum de engenharia para a manutenção predial preventiva, corretiva e preditiva com fornecimento de peças, materiais de consumo, insumos e mão-de-obra, nos sistemas, equipamentos e instalações prediais dos imóveis de responsabilidade da Secretária de Administração do Estado do Piauí",Em vigência
PI-EXEC-GOVERNADOR,2026,CG 07/2026,SECRETARIA DA SAÚDE,SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO,43848234.36,"Seleção de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL REGIONAL SENADOR DIRCEU ARCOVERDE - URUÇUÍ",Em vigência
PI-EXEC-GOVERNADOR,2026,47/2026,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO,CONSTRUTURA OTIMA LTDA,42917609.76,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA CIVIL PARA EXECUÇÃO DA OBRA CONSTRUÇÃO DO DIQUE DE CONTENÇÃO DA LAGOA DO ININGA, LOCALIZADA NO MUNICÍPIO DE LUZILÂNDIA - PI, NO TRECHO: EST.00 (ENTRONC.PI - 112) EST.104 (ACESSO A PONTE DO RIO PARNAÍBA)",Em vigência
PI-EXEC-GOVERNADOR,2026,104/2025,SECRETARIA DO AGRONEGOCIO E DO EMPREENDEDORISMO RURAL,INOVE EVENTOS EIRELI,41572884.33,"Contratação de empresa para prestação de serviços, sob demanda, de locação de equipamentos e estruturas para eventos diversos com montagem e desmontagem e serviços correlatos.",Aguarda informações
PI-EXEC-GOVERNADOR,2026,CG 02/2026,SECRETARIA DA SAÚDE,ASSOCIAÇÃO FILANTRÓPICA NOVA ESPERANÇA,38890640.54,"CONTRATAÇÃO de Instituição Sem Fins Lucrativos, qualificadas como Organização Social na área da saúde, visando o gerenciamento, operacionalização e execução das ações e serviços de saúde do HOSPITAL JOÃO PACHECO CAVALCANTE - HJPC - CORRENTE.",Em vigência
PI-EXEC-GOVERNADOR,2026,045/2026,SECRETARIA DAS CIDADES, MONTE CLARO CONSTRUCOES LTDA,38835837.32,"contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Rios Piauí e Itaueira – TD 09, objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 219.656,00m², mediante o regime de empreitada por preço unitário.
",Em vigência
PI-EXEC-GOVERNADOR,2026,03/2026,SECRETARIA DAS CIDADES,CONSTRUIR EMPREENDIMENTOS LTDA-ME,37921448.86,"Concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Vale do Rio Canindé - TD 07 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 240.123,00m², mediante o regime de empreitada por preço unitário.
",Em vigência
PI-EXEC-GOVERNADOR,2026,050/2025,SECRETARIA DO AGRONEGOCIO E DO EMPREENDEDORISMO RURAL,BARRETO SERVICOS DE PERFURACAO DE POCO LTDA,33024481.8,"Contratação de empresas para implantação de sistemas simplificados de abastecimento de água, com perfuração de poços, chafariz de 5.000L, e alimentação de energia fotovoltaica, com ou sem dessalinização da água e desinfecção por cloração, visando atender as demandas da Secretaria da Irrigação e Infraestrutura Hídrica (SEFIR).",Em vigência
PI-EXEC-GOVERNADOR,2026,5/2026,ADH - AGENCIA DE DESENVOLVIMENTO HABITACIONAL DO ESTADO DO PIAUI,CONSORCIO SC - OITIS 2,30446617.11,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA A IMPLANTAÇÃO E PAVIMENTAÇÃO ASFÁLTICA DO TRECHO QUE LIGA O ENTRONCAMENTO DA PI-217, NO MUNICÍPIO DE SÃO FRANCISCO DO PIAUÍ, ATÉ O POVOADO OITIS, COM EXTENSÃO TOTAL DE 33.606,26 M, SEGUNDO AS CONDIÇÕES E ESPECIFICAÇÕES PREVISTAS NESTE EDITAL E SEUS ANEXOS, POR MEIO DE licitação..",Em vigência
PI-EXEC-GOVERNADOR,2026,36/2026,SECRETARIA ESTADUAL DE INTEGRACAO E DESENVOLVIMENTO REGIONAL,MTC - CONSTRUCAO LTDA,30440541.2,"Melhoramento da Implantação e Pavimentação Asfáltica de 40,08 km em tratamento superfgicial duplo com banho diluido ( TSD ) na pista de rolamento e tratamento superficial simples com banho diluido ( TSS ) nos acostamentos no trecho da PI 364 do municipio de Cabeceiras/PI ao municipio de Lagoa Alegre - PI ",Em vigência
PI-EXEC-GOVERNADOR,2026,38/2026,Companhia Ferroviária e de Logística do Piauí (Metrô),CONSTRUIR CONSTRUÇÃO LOCAÇÃO DE EQUIPAMENTOS E ADMINISTRAÇÃO DE OBRAS EIRELI,28210210.74,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA MELHORAMENTO DA IMPLANTAÇÃO E PAVIMENTAÇÃO ASFÁLTICA EM TRATAMENTO SUPERFICIAL DUPLO (TSD) – PI-411, TRECHO PARNAGUÁ / RIACHO FRIO – PI.",Em vigência
PI-EXEC-GOVERNADOR,2026,23/2026,DETRAN - DEPARTAMENTO ESTADUAL DE TRANSITO DO PIAUÍ,ICE CARTÕES ESPECIAIS LTDA,28199030.4,"Contratação de empresa especializada para a prestação de serviços de produção e personalização de Carteira Nacional de Habilitação - CNH e Permissão Internacional para Dirigir – PID e, coleta biométrica dos usuários do sistema RENACH, a ser realizado através de Licitação na modalidade PREGÃO, na forma ELETRÔNICA",Em vigência
PI-EXEC-GOVERNADOR,2026,061/2026,IDEPI - INSTITUTO DE DESENVOLVIMENTO DO PIAUI,CONSTRUTORA CONSTRUNOVA LTDA.,27146461.49,"EXECUÇÃO DOS SERVIÇOS DE IMPLANTAÇÃO DO SISTEMA ADUTOR NO MUNICÍPIO DE CAPITÃO GERVÁSIO DE OLIVEIRA – PI, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",Aguarda informações
PI-EXEC-GOVERNADOR,2026,016/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSÓRCIO ENGECOR/S CONSULT,26799062.4,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NOS SERVIÇOS DE ELABORAÇÃO DOS ESTUDOS, PEÇAS TÉCNICAS E PROJETOS DE ENGENHARIA NECESSÁRIOS PARA EXECUÇÃO DE OBRAS DE INFRAESTRUTURA E MOBILIDADE URBANA DO DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PIAUI – DER-PI, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TR E SEUS ANEXOS.",Em vigência
PI-EXEC-GOVERNADOR,2026,008/2026,SECRETARIA DE CULTURA DO ESTADO DO PIAUI,INOVE EVENTOS EIRELI,26767875.97,"Registro de Preços com vistas a subsidiar as contratações de empresas para prestação de serviços, sob demanda, de locação de equipamentos e estruturas para eventos diversos com ontagem e desmontagem e serviços correlatos, com vistas ao atendimento das necessidades da Secretaria de Estado da Administração do Piauí - SEAD e demais órgãos e entes que compõem a Administração Pública Estadual",Em vigência
PI-EXEC-GOVERNADOR,2026,48/2026,SETRANS - SECRETARIA DOS TRANSPORTES,TOTAL CONSTRUÇÕES,25659234.63,"Contratação de empresa para execução de pavimentação asfáltica em Tratamento Superficial Duplo (T.S.D.) com banho diluído na pista de rolamento e Tratamento Superficial Simples (T.S.S.) com banho diluído nos acostamentos, da rodovia PI-456, trecho: Padre Marcos / Simões - Sub Trecho : Povoado Maria Preta Est 816+0,00 (Simões ) / Simões (Sede do Município) Est 1691+0,00, com 17,500 km de extensão.",Em vigência
PI-EXEC-GOVERNADOR,2026,012/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSTRUTORA RENATA LTDA,25285336.27,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DA PAVIMENTAÇÃO ASFÁLTICA EM VIAS PÚBLICAS DO MUNICÍPIO DE TERESINA – PI, COM RECURSOS ORIUNDOS DE CONVÊNIO FIRMADO COM O MINISTÉRIO DAS CIDADES, ATRAVÉS DO CONTRATO DE REPASSE N.954697/2023/MCIDADES/CAIXA, MEDIANTE O REGIME DE EMPREITADA POR PREÇO UNITÁRIO.",Em vigência
PI-EXEC-GOVERNADOR,2026,05/2026,SECRETARIA DAS CIDADES,MATRINXÃ SERVIÇOS DE CONSTRUÇÕES LTDA,24520286.65,"concorrência com registro de preços para fins de futura e eventual contratação de empresa para intervenção na infraestrutura viária existente nos municípios localizados no Território de Desenvolvimento Carnaubais - TD 03 objetivando a pavimentação em paralelepípedo para o melhoramento de vias públicas com área de 153.354,00 m², mediante o regime de empreitada por preço unitário.",Em vigência
PI-EXEC-GOVERNADOR,2026,004/2026,DER-PI - DEPARTAMENTO DE ESTRADAS DE RODAGEM DO PI,CONSÓRCIO GERENCIADOR ENGEVVIA PI ,23917613.51,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE GERENCIAMENTO TÉCNICO-OPERACIONAL DA MALHA RODOVIÁRIA DO ESTADO DO PIAUÍ, COM ÊNFASE NA OPERAÇÃO E APRIMORAMENTO DE SISTEMAS DE TECNOLOGIA APLICADOS À GESTÃO (SGP E SIG), E NA APLICAÇÃO DE INTELIGÊNCIA ARTIFICIAL PARA LEVANTAMENTOS DE PAVIMENTO E TRÁFEGO, ALÉM DA IMPLEMENTAÇÃO DE NOVAS TECNOLOGIAS, MODELAGEM E ELABORAÇÃO DE ESTUDOS DE VIABILIDADE, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE INSTRUMENTO E SEUS ANEXOS.",Em vigência
PI-EXEC-GOVERNADOR,2026,028/2026,SECRETARIA DA SEGURANÇA PÚBLICA,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA EPP,23000000.0,CONTRATAÇÃO DO SERVIÇO CONTÍNUO DE GERENCIAMENTO DA MANUTENÇÃO PREVENTIVA E CORRETIVA DA FROTA DE VEÍCULOS DA SECRETARIA DE SEGURANÇA PÚBLICA DO ESTADO DO PIAUÍ.,Em edição
