sq_candidato,grau_instrucao,ocupacao,estado_civil,cor_raca,data_nascimento,foto_url,sites_tse,bens_total,prestacao_total_recebido,prestacao_total_despesas_contratadas,prestacao_total_despesas_pagas,prestacao_data_atualizacao,tse_divulga_url
180002534812,Superior completo,Bancário e Economiário,Casado(a),PARDA,1983-08-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534812/PI,https://www.instagram.com/tiagovasconcelos?igsh=M2NnbGQwZmNoODJk&utm_source=qr | https://www.facebook.com/tiago.vasconcelos.758 | https://www.threads.com/@tiagovasconcelos?igshid=NTc4MTIwNjQ2YQ%3D%3D,356319.89,242241.53,390252.94,160634.48,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534812/2026/PI
180002534821,Superior completo,Nutricionista e Assemelhados,Divorciado(a),PARDA,1981-09-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534821/PI,https://www.instagram.com/draseforaferreira?igsh=Z2ZzdDRnZWZxcjhz,,350000,329229.7,329229.7,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534821/2026/PI
180002539033,Superior completo,Advogado,Solteiro(a),PRETA,1994-03-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539033/PI,HTTPS://WWW.INSTAGRAM.COM/HALLYSONMATAPI/,,605675.67,49458.25,37458.25,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539033/2026/PI
180002539018,Superior completo,Biomédico,Casado(a),PARDA,1989-07-18,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539018/PI,HTTPS://WWW.INSTAGRAM.COM/NATRICIO/ | https://natricio.com.br/ | https://www.tiktok.com/@natricioalmeida | https://linktr.ee/natricio | https://www.youtube.com/@NATRICIO-AFORÇADAINCLUSÃO | HTTPS://WWW.FACEBOOK.COM/NATRICIO/?LOCALE=FR_CA,,290993.85,139819.14,105198.14,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539018/2026/PI
180002539016,Ensino Fundamental completo,Mecânico de Manutenção,Casado(a),PRETA,1983-02-09,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539016/PI,HTTPS://WWW.INSTAGRAM.COM/BOBGUERREIROOFICIAL/ | HTTPS://WWW.INSTAGRAM.COM/ADVOGADO_DO_PREFEITO_BOB/,616964,80676.67,11247.5,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539016/2026/PI
180002539026,Superior incompleto,Agente Administrativo,Casado(a),PARDA,1982-04-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539026/PI,HTTPS://WWW.INSTAGRAM.COM/BISPORILDOCARDOSO/ | HTTPS://WWW.FACEBOOK.COM/BISPORILDOCARDOSO/?LOCALE=ET_EE,66000,325675.67,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539026/2026/PI
180002539020,Superior completo,Cientista Político,Casado(a),PARDA,1994-03-30,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539020/PI,HTTPS://WWW.INSTAGRAM.COM/TEXWILLEROFICIAL/,,442088.01,119737.4,119737.4,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539020/2026/PI
180002540684,Superior incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Separado(a) judicialmente,PARDA,1984-05-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002540684/PI,https://TIKTOK.COM/@MARCOSAURELIANO04 | https://INSTAGRAM.COM/MARCOSAURELIANOPRODUTOR,1995.91,,,,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002540684/2026/PI
180002539135,Superior completo,Empresário,Casado(a),PARDA,1990-11-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539135/PI,HTTPS://WWW.INSTAGRAM.COM/CACHORRO.PI/ | HTTPS://WWW.TIKTOK.COM/@CACHORRO.PI?_R=1&_T=ZS-987G0OBTWNE | HTTPS://WWW.FACEBOOK.COM/SHARE/1ENY733MSP/?MIBEXTID=WWXIFR | HTTPS://KWAI-VIDEO.COM/U/@CACHORRO.PI/WCHEJZHV,2095882.87,1075675.67,438716.57,311416.57,14/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539135/2026/PI
180002539132,Ensino Médio completo,Outros,Divorciado(a),PRETA,1983-10-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539132/PI,https://X.COM/GYSELLE_SOARES | https://INSTAGRAM.COM/GYSELLESOARESESTEVAO | https://TIKTOK.COM/GYSELLESOARESOFICIAL,460700,895175.67,519629.04,519629.04,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539132/2026/PI
180002533195,Superior incompleto,Empresário,Casado(a),PARDA,1980-01-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533195/PI,,570000,200000,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533195/2026/PI
180002536464,Superior completo,Policial Militar,Solteiro(a),BRANCA,1984-10-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536464/PI,HTTPS://WWW.THREADS.COM/@ROMULOAUGUSTOOFICIAL | HTTPS://WWW.INSTAGRAM.COM/ROMULOAUGUSTOOFICIAL/,165500,250000,87500,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536464/2026/PI
180002536462,Superior completo,Atleta Profissional e Técnico em Desportos,Solteiro(a),PARDA,1990-03-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536462/PI,HTTPS://WWW.FACEBOOK.COM/SARAH.MENEZES.7906 | HTTPS://WWW.INSTAGRAM.COM/MENEZESSARAH/,4650000,1039700,608139.25,607791.28,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536462/2026/PI
180002532473,Superior completo,Advogado,Divorciado(a),PARDA,1964-02-05,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002532473/PI,HTTPS://WWW.FACEBOOK.COM/@ZESANTANAPI/?REF=2&HR=1 | HTTPS://WWW.INSTAGRAM.COM/AMIGOZESANTANA/,5060012.67,935350,634573.85,433696.27,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002532473/2026/PI
180002533973,Superior completo,Professor e Instrutor de Formação Profissional,Casado(a),PARDA,1983-04-07,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533973/PI,HTTPS://WWW.INSTAGRAM.COM/ODIR_SANTANA | https://www.instagram.com/odir_santana | https://www.tiktok.com/@odirsantana | https://www.facebook.com/odirsantanaosc | https://www.youtube.com/@odirsantana | HTTPS://WWW.FACEBOOK.COM/ODIRSANTANAOSC,13000,5500,5500,5500,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533973/2026/PI
180002553748,Superior incompleto,Outros,Solteiro(a),BRANCA,1958-01-14,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553748/PI,https://candidatos.pco.org.br,,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553748/2026/PI
180002544097,Superior completo,Jornalista e Redator,Separado(a) judicialmente,BRANCA,1945-11-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002544097/PI,https://X.COM/TOMAZTEIXEIRA | https://YOUTUBE.COM/@CANALJORNALISTATOMAZTEIXEIRA | https://INSTAGRAM.COM/TOMAZTEIXEIRA007,635000,100000,92955.85,92955.85,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002544097/2026/PI
180002541418,Ensino Médio completo,Secretário e Datilógrafo,Divorciado(a),PARDA,1988-12-06,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541418/PI,https://FACEBOOK.COM/ANDREIANOBREANDRADE,0.52,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541418/2026/PI
180002541415,Superior incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PARDA,1997-04-16,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002541415/PI,https://INSTAGRAM.COM/WESLEYFRANCATHE,25000,,,,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002541415/2026/PI
180002549586,Ensino Fundamental incompleto,Outros,Solteiro(a),PARDA,1993-10-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002549586/PI,,,,,,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002549586/2026/PI
180002553918,Superior completo,Jornalista e Redator,Divorciado(a),PRETA,1972-11-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002553918/PI,https://x.com/lopescalina?s=11 | https://www.threads.com/@irmacalinalopes?igshid=NTc4MTIwNjQ2YQ== | https://www.instagram.com/calinalopes?igsh=MTRuamJsODJnZ3M0bg%3D%3D&utm_source=q | https://youtube.com/@irmacalinalopes?si=vLy5Hu_Knmt3t1xB | https://www.facebook.com/share/1Kx15uLi48/?mibextid=wwXIfr,,20000,14000,9000,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002553918/2026/PI
180002552962,Superior incompleto,Servidor Público Municipal,Casado(a),PARDA,1964-10-17,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552962/PI,https://www.instagram.com/alexandremariano67_?igsh=NjdhamJtcjZ6OHU2&igsi=NjdhamJ,306000,,,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552962/2026/PI
180002551952,Ensino Médio completo,Vendedor de Comércio Varejista e Atacadista,Solteiro(a),PARDA,1982-09-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002551952/PI,,169500,15528.1,15528.6,15528.1,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002551952/2026/PI
180002536217,Superior completo,Advogado,Casado(a),BRANCA,1962-12-23,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536217/PI,https://www.tiktok.com/@joaomadison | HTTPS://WWW.THREADS.COM/@JOAOMADISON | HTTPS://WWW.INSTAGRAM.COM/JOAOMADISON/ | HTTPS://WWW.FACEBOOK.COM/JOAOMADISONDEPUTADO,880361.03,362362.8,225113.02,135471.62,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536217/2026/PI
180002533550,Ensino Médio completo,Outros,Casado(a),PARDA,1975-08-02,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533550/PI,https://INSTAGRAN: MAUROEDUARDOPI | https://FACEBOOK: MAUROEDUARDO,1035849.77,172771,178940,53240,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533550/2026/PI
180002536220,Superior completo,Outros,Solteiro(a),PARDA,1976-03-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536220/PI,https://www.instagram.com/deusapazoli?stkn=MW94dzNjMjJ1YTR4Nw== | HTTPS://WWW.INSTAGRAM.COM/DEUSA_PAZOLI/ | HTTPS://WWW.FACEBOOK.COM/DEUSA.PAZOLI,85000,162500,103698.55,67198.55,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536220/2026/PI
180002533567,Superior completo,Deputado,Casado(a),PARDA,1974-12-20,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533567/PI,HTTPS://WWW.INSTAGRAM.COM/JANAINNA_MARQUES?IGSH=ZXK4DXFZYZDXDHH3 | HTTPS://WWW.FACEBOOK.COM/SHARE/196CKEAEHZ/?MIBEXTID=WWXIFR,2340000,1110547.19,827643.39,295590.29,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533567/2026/PI
180002533556,Superior completo,Médico,Casado(a),PARDA,1992-12-26,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533556/PI,https://WWW.INSTAGRAM.COM/VINICIUSDIASPI | https://WWW.TIKTOK.COM/@VINICIUSDIASPI | https://WWW.YOUTUBE.COM/@VINICIUSDIASPI | https://WWW.X.COM/VINICIUSDIASPI,445012.80000000005,237281.36,626540.01,171515.57,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533556/2026/PI
180002533560,Superior completo,Deputado,Casado(a),PARDA,1971-12-03,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533560/PI,HTTPS://FACEBOOK.COM/EVALDOGOMES36 | HTTPS://X.COM/EVALDO_GOMESPI?S=11 | HTTPS://WWW.INSTAGRAM.COM/DEPUTADOEVALDOG | HTTPS://WWW.YOUTUBE.COM/@DEPUTADOEVALDOGOMESPI | HTTPS://WWW.TIKTOK.COM/@DEP..EVALDO.GOMES?_R=1&_T=ZS-98C7VDHFYDH,2820847.9899999998,437202,396071.5,233855,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533560/2026/PI
180002534824,Superior completo,Advogado,Casado(a),PARDA,1963-05-09,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534824/PI,,1720316,85000,51322.3,43822.3,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534824/2026/PI
180002534825,Superior completo,Empresário,Casado(a),BRANCA,1986-07-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534825/PI,,1324874.9200000002,333848.25,316008.99,106497.33,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534825/2026/PI
180002534826,Superior completo,Empresário,Divorciado(a),PARDA,1982-03-22,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534826/PI,,370000,335614.51,282506.91,232040.89,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534826/2026/PI
180002548648,Superior incompleto,Empresário,Solteiro(a),BRANCA,1984-11-24,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548648/PI,HTTPS://WWW.INSTAGRAM.COM/OSIASAGUIARPIAUI | HTTPS://WWW.OSIASAGUIAR.COM.BR | HTTPS://WWW.TIKTOK.COM/@OSIASAGUIARPIAUI | HTTPS://KWAI-VIDEO.COM/U/@OSIASAGUIARPIAUI/DKBCWKSY,350000,100000,89764.8,89764.8,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548648/2026/PI
180002552112,Superior completo,Médico,Casado(a),BRANCA,1978-10-10,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552112/PI,HTTP://WWW.INSTAGRAM.COM/DRSAMUELREGO,264161.3,5000,5000,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552112/2026/PI
180002539036,Ensino Médio completo,Comerciante,Solteiro(a),PARDA,1980-05-04,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539036/PI,https://www.tiktok.com/@alcilenebibi1 | https://www.instagram.com/bibialcilene/,81000,208875.67,129925.58,96417.18,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539036/2026/PI
180002539040,Superior incompleto,Jornalista e Redator,Solteiro(a),BRANCA,2005-08-15,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539040/PI,HTTPS://WWW.INSTAGRAM.COM/TRABULONETO.PI/ | http://wa.me/5586988811999 | HTTPS://TRABULONETO.COM.BR/ | HTTPS://WWW.TIKTOK.COM/@TRABULONETO.PI | HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=61576240355316&LOCALE=PT_BR,,524935.76,101391.91,100791.91,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539040/2026/PI
180002539025,Ensino Fundamental incompleto,Outros,Casado(a),PARDA,1967-02-05,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539025/PI,HTTPS://WWW.INSTAGRAM.COM/JURACIRIBEIROALBERTO | HTTPS://WWW.TIKTOK.COM/@PRJURACIALBERTO?_R=1&_T=ZS-98FTJSYHCY4 | HTTPS://WWW.FACEBOOK.COM/SHARE/1CS7RTV5XR/?MIBEXTID=WWXIFR | HTTPS://WWW.YOUTUBE.COM/@PRJURACIRIBEIRO,,591175.67,167042.45,117042.45,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539025/2026/PI
180002539023,Ensino Médio completo,Advogado,Casado(a),BRANCA,1987-12-30,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539023/PI,HTTPS://WWW.FACEBOOK.COM/SHARE/1BSEXM2SKG/?MIBEXTID=WWXIFR | HTTPS://WWW.INSTAGRAM.COM/DEBORACARVALLHOPI?IGSH=C2NJOTJONGIXAZBM,55000,470000,100000,100000,11/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539023/2026/PI
180002538633,Superior completo,"Estudante, Bolsista, Estagiário e Assemelhados",Solteiro(a),PARDA,1995-01-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002538633/PI,HTTPS://WWW.FACEBOOK.COM/SHARE/1KREPLUNCW/?MIBEXTID=WWXIFR | HTTPS://WWW.INSTAGRAM.COM/LARISSA_FREIRE_DE_FARIAS_LIMA?IGSH=MWS4YXPSAMH5AHQXYQ=,,205675.67,106654.83,86469.3,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002538633/2026/PI
180002539042,Superior completo,Médico,Casado(a),BRANCA,1977-12-15,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002539042/PI,HTTPS://WWW.INSTAGRAM.COM/DRA.ANDREIACOUTO/ | HTTPS://WWW.FACEBOOK.COM/ANDREIA.COUTODESOUSA,106001.14,1069375.67,730083.89,181100.02,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002539042/2026/PI
180002533199,Superior completo,Policial Militar,Casado(a),PARDA,1982-06-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533199/PI,,380000,201000,24000,,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533199/2026/PI
180002536456,Superior completo,Policial Civil,Casado(a),BRANCA,1984-08-29,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536456/PI,HTTPS://WWW.THREADS.COM/@ANAMELKA | HTTPS://WWW.INSTAGRAM.COM/ANAMELKA/ | HTTPS://WWW.FACEBOOK.COM/ANAMELKAFACE/,275475,600000,599267.75,541342.75,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536456/2026/PI
180002536465,Superior completo,Deputado,Casado(a),BRANCA,1991-09-19,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536465/PI,HTTPS://WWW.THREADS.COM/@MARCOSPSAMPAIO?IGSHID=NTC4MTIWNJQ2YQ== | HTTPS://WWW.FACEBOOK.COM/MARCOSAURELIOSAMPAIO/ | HTTPS://M.YOUTUBE.COM/@MARCOSAURELIOSAMPAIO8391?RA=M | HTTPS://WWW.TIKTOK.COM/@MARCOSAURELIOSAMPAIO | HTTPS://X.COM/MARCOSA_SAMPAIO | HTTPS://WWW.INSTAGRAM.COM/MARCOSPSAMPAIO?IGSH=MTBYMDUXAXH2YMZSEA==,4122522.55,2568000,1948024.39,1416559.71,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536465/2026/PI
180002536463,Superior completo,Assistente Social,Divorciado(a),PARDA,1982-05-31,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002536463/PI,HTTPS://WWW.INSTAGRAM.COM/ALINETEIXEIRA_PI/ | HTTPS://WWW.FACEBOOK.COM/ALINE.TEIXEIRA.3766,16078.150000000001,500000,242616.22,242616.22,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002536463/2026/PI
180002532477,Superior completo,Policial Militar,Divorciado(a),BRANCA,1974-11-24,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002532477/PI,HTTPS://WWW.FACEBOOK.COM/MAJORELIZETE | HTTPS://WWW.KWAI.COM/@CORONEL_ELIZETE?KPN=KWAI&SHARE_DEVICE_ID=EE731216-BD3B-48C | https://HELDANIO@GMAIL.COM | HTTPS://WWW.YOUTUBE.COM/C/MAJORELIZETELIMA | HTTPS://WWW.INSTAGRAM.COM/MAJORELIZETELIMA?R=NAMETAG | HTTPS://WWW.TIKTOK.COM/@CORONEL_ELIZETE?_R=1&_T=ZS-98PHXFNDACR | HTTPS://WWW.INSTAGRAM.COM/MAJORELIZETELIMA/ | HTTPS://WWW.INSTAGRAM.COM/CORONEL_ELIZETE?IGSH=CWDWDTY0ZWXSN2K3&UTM_SOURCE=QR | HTTPS://WWW.TIKTOK.COM/?_R=1 | HTTPS://WWW.FACEBOOK.COM/CORONELELIZETE?MIBEXTID=WWXIFR&RDID=TTLNVPULSQHWSCKC&SH,371836.33,440175,177853.74,149553.74,15/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002532477/2026/PI
180002532481,Superior completo,Servidor Público Estadual,Solteiro(a),PARDA,1963-03-08,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002532481/PI,https://@ZENAIDELUSTOSA,829596.24,1357957.93,666506.55,626902.23,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002532481/2026/PI
180002534436,Ensino Médio completo,Empresário,Divorciado(a),BRANCA,1981-09-21,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002534436/PI,HTTPS://WWW.INSTAGRAM.COM/LA@LAVINIA.BORA.PRAPRQCA,,4530,283.2,283.2,12/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002534436/2026/PI
180002533971,Ensino Médio completo,Empresário,Divorciado(a),PARDA,1975-06-25,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533971/PI,HTTPS://VT.TIKTOK.COM/ZSXCNFGCQ/,,2500,50,50,09/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533971/2026/PI
180002533970,Superior completo,Administrador,Casado(a),PARDA,1986-11-06,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002533970/PI,https://www.threads.net/@deisejaciele | https://www.facebook.com/deisejaciele | https://twitter.com/deisejaciele | https://www.instagram.com/deisejaciele | HTTPS://WWW.INSTAGRAM.COM/DEISEJACIELE | HTTPS://WWW.FACEBOOK.COM/DEISEJACIELE,,7130,7130,7130,10/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002533970/2026/PI
180002547871,Superior completo,Fisioterapeuta e Terapeuta Ocupacional,Solteiro(a),PARDA,1981-06-10,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002547871/PI,https://instagram.com/coluna.vip,,6988.78,6426.4,6426.4,16/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002547871/2026/PI
180002547866,Superior completo,Professor de Ensino Fundamental,Casado(a),BRANCA,1986-06-13,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002547866/PI,https://tiktok.com/@viver.na.presena | https://instagram.com/elisdalva_pi | https://facebook.com/elisdalvalopes,63000,6988.78,4000.5,4000.5,14/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002547866/2026/PI
180002547872,Ensino Médio incompleto,"Estudante, Bolsista, Estagiário e Assemelhados",Casado(a),PARDA,2004-01-11,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002547872/PI,https://https://instagram.com/israelolivermblpi https://tiktok.com/@israel.oliver.mbl,,3674.78,2450.5,2450.5,14/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002547872/2026/PI
180002548578,Superior completo,Empresário,Divorciado(a),PARDA,1989-12-28,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548578/PI,HTTP://WWW.INSTAGRAM.COM/LUCASBARBOSA.OFICIAL,,8250,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548578/2026/PI
180002548575,Ensino Médio completo,Outros,Divorciado(a),PRETA,1979-02-27,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002548575/PI,HTTP://WWW.INSTAGRAM.COM/ANDRE.MESQUITA7,,8250,,,17/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002548575/2026/PI
180002552096,Superior completo,Professor de Ensino Médio,Casado(a),PARDA,1988-06-09,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002552096/PI,,961421.66,,,,,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002552096/2026/PI
180002550674,Superior completo,Professor de Ensino Médio,Solteiro(a),PRETA,1960-01-04,https://divulgacandcontas.tse.jus.br/divulga/rest/arquivo/img/20322002026/180002550674/PI,HTTPS://WWW.INSTAGRAM.COM/ANAMOREIRADEBRITO/ | https://www.instagram.com/bancadafeminista.pi/,45000,20714.28,7760.5,7760.5,13/09/2026,https://divulgacandcontas.tse.jus.br/divulga/#/candidato/NORDESTE/PI/20322002026/180002550674/2026/PI
